UUID;OBJEKTART;OBJEKTKLASSE_TLM;KUNSTBAUTE;NAME_UUID;NAME;STATUS;SPRACHCODE;NAMEN_TYP;NAMENGRUPPE_UUID;E;N;Z
{7F6C42CF-54AF-415B-8A78-ABEE8D6B9351};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{63E11AD7-0B7D-41C4-B34A-1115A318F63B};Ärgetenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2709626;1257744;625
{E43122B1-9C81-40A8-9A13-E1C5517244D0};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{AA1E66D8-F41E-41E2-B96A-9F6863DD78C4};Parzelvabach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2782532;1196511;948
{06D2CA11-7B19-4E09-9E4A-931CBE6ABC77};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{3E4B5401-7143-41A3-A05C-0062EDCCBE42};Riale di Mèrcori;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2714911;1127174;1112
{5DCC3739-D6A3-4941-80F0-631375C271C1};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DE4DC33F-E0B5-452F-A376-C7458782EB27};Göschenerreuss;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2685140;1168486;1209
{8FCFC15E-BF30-4623-82B9-2E76C22F91DE};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{92C15AFB-A95D-4259-90EB-A70E536CE7A5};Landwasser;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2778038;1177361;1373
{6DAF69B3-62E5-4A64-AAF6-2106D8FF11A5};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CB32F039-5620-466C-B2A6-2D690F1C6273};Torrent de Saint-Barthélemy;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2565401;1114043;908
{0A93F1F9-DC60-4D48-A7DD-5153DDE7B6BF};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A525C3EB-87EC-4972-962D-178996AE698F};Schiltbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2631139;1156640;2555
{C233FD90-DD22-4E5E-9A1D-88D3DEB6726B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C850E1BD-CCF4-4394-9DC3-15693AF6E0A7};Verstanclabach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2799423;1192571;2428
{C4DE8C99-2A2A-4B51-8CD2-3AA6601F113C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0CA71A89-4E05-4F40-B05B-9B66BA375ACC};Muttenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2745648;1202463;1563
{F461B522-5F34-4634-872F-A21E776CBC87};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{5220716D-8838-4519-B397-7AD02DCFB5AC};L'Avançon;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2568463;1122923;463
{BE311ABA-DB1B-4671-9E82-62FAAAFD27E6};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{78D7FA53-89A4-4634-ACB4-266E16D448C8};Ava dallas Cuorts;offiziell;Rumantsch Grischun inkl. Lokalsprachen;einfacher Name;;2769233;1155579;1928
{6E78F6DF-6F18-4448-ADF8-F739557B2B36};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{12886843-8495-4DA7-94A4-25F696268476};La Vanire;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2604931;1128485;1191
{85F7AAB7-891D-4230-A67B-E3249F7053D8};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{524A3902-29D1-44AF-B07C-7F1F5FDF2573};Riale Niva;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2699879;1118468;597
{3A93BDD1-4CFF-488B-8545-CB5D0607CA92};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{83342C3B-64AA-4167-8943-AD3944F61605};Selabach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2771659;1169380;1608
{ADC55A77-4569-419F-84BD-9035387DAEFB};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E1C89F6B-E549-40FF-8BBB-BA0338F06E7D};Ri della Val Tee;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2688599;1130381;956
{B61CFE50-EE5C-4E0D-9D91-E29E3FCC0254};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{13703DF6-F57C-4E68-A4A8-3DF3ABE515A6};Brunneggi;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2623895;1129622;723
{2F8A7E27-C1E4-44E7-A342-A7E45C0A31C8};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{6C0E48DE-9BA2-45A2-B425-A1723B3E46AA};Augustinerlibächli;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2591394;1173445;1025
{C0E6D78C-B102-4BE1-8E0E-AB4EA82220D3};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{472B3547-03A3-4EA7-BD5C-514FD945344E};Cascade de Tuf;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2570265;1134809;1009
{683CDBFB-EFFB-4C98-B900-508B031C96A2};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{D7C3BA07-3025-450B-A72F-47FCD24D56A0};Murgbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2730631;1211158;1814
{CE1ACA7D-7D9D-4C87-8878-5F9C889250B0};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{5A9E6640-268B-4EB5-8844-91F2C98C6B00};Klön;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2714021;1209077;852
{45CB3DD5-8BCB-4AA2-93A6-178C9599652A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{56CC5791-EAEA-4C6F-9E90-D68413741CBF};Ual Draus;offiziell;Rumantsch Grischun inkl. Lokalsprachen;einfacher Name;;2736866;1189771;1626
{B447515D-FD6B-441E-B4E6-F0B66C0BAC2C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CFFF555F-5A31-4538-8BA6-E25070D6DBD9};Ri di Vacarisc;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2695302;1143675;1730
{91DF4327-75C3-4C0C-8CB9-69200522BD92};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{5F33928A-D73A-414E-A99B-6F32BB4F9399};Töss;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2701472;1257012;494
{820B76A0-D1F0-485D-9F19-C83EFE336324};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E115076F-C0C9-43F0-81C5-6AC2C2F6DF10};Riale di Val d'Olgia;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2679477;1146498;2266
{0A82AF1D-AD51-4C01-B598-DF42A9868005};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F8190145-DB72-4FE5-A1E5-FB50D940ECED};Arneggerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2735311;1256298;575
{2B154EB0-B4FB-4036-90E3-09F35B2E07AF};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E136A1F2-B107-4923-8CF0-F1A5DB3D4BEF};Äusserer Dollikerbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2693434;1235530;439
{02211DD6-866D-4DBA-AF71-4C4F120B22CA};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0E750E8B-B8E9-4B12-9BB9-ABE6AF0C28D0};Bisse de Saint-Martin;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2602037;1113176;1832
{54E29579-C5B1-42AD-AB1C-B9379C6B8C80};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E20E266E-1E7C-4493-B11D-6C523E23039D};Riale della Passera;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2684977;1158239;2180
{84BAE3AA-045F-4778-A766-CA27006BC790};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{2951D2E7-D945-48FA-8A90-34C54A296958};Ferrera;offiziell;Rumantsch Grischun inkl. Lokalsprachen;einfacher Name;;2716905;1180637;1672
{414C5AB4-9FCE-475F-B549-1B5FBCAD363D};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{656CFA0D-79D4-4D0C-9795-7F9E6A3E1ACF};Mülibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2626762;1197673;755
{A685D1B4-B4AA-4DF8-B72C-404A22226C5B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C0A9B626-B888-4FD3-9488-9C8EE845A1EF};Seebach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2743056;1228668;1084
{C580E924-7A92-485D-8669-A68E7820DCFC};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CCA73C18-2730-4C80-9AE6-A98A57371818};Dorfbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2650931;1228041;529
{D779244D-ACE9-411A-9653-B693FDC190BB};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E9DA68E5-AFF7-44E9-AA4A-25A879DBEB90};Burgfälle;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2588130;1136539;1397
{4AF32D08-09ED-4C13-AB83-F9ED0855771A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{5F64AC71-4D52-472D-965A-CC393F57D89A};Gheidgraben;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2633767;1243837;407
{3A1B8A1F-F139-4803-A17C-0F6E2856BB7A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{3FDC12AD-F8EB-45B4-851A-287C13E4A0A8};Tebrunnertobelbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2711521;1273952;469
{01FC98DD-A72D-4244-8961-AA5A300F62A5};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A8061945-02EC-44D1-81F1-C9CB09F7DC83};Guggibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2696177;1194525;1366
{3F511D30-5AB4-428D-B067-4B931DDBCC69};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0F74C4F0-53AA-4F28-B7C3-A293FE4DACFF};Allmendbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2725909;1278474;510
{BF83E034-6DAE-414C-93A5-75D64928ADF4};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{C64983B6-071B-4049-A4A5-6EF9928B7F5D};Eienbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2689055;1184284;1493
{57281546-9030-439C-9747-7BEA0CA14F38};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{BF4575F4-F1E8-426E-99A1-277CE7B8621F};Hundsbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2676456;1183199;1481
{79AADD0A-DA68-42CD-9911-448CC69CE487};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{70EEEA96-887D-4738-8B95-1627A5676928};Witibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2784071;1180554;2081
{4B8A9CE7-8D5B-4695-8548-E6850BF90114};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{AFF01DCB-45B3-48DD-ACDD-03274A5CB9F0};Pörtlibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2693314;1174986;1823
{4D38DC44-0F65-4E22-B71D-3C8B1EB03745};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{0452B8B6-59BC-4977-8392-E43512473AF0};Esche;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2758852;1230434;438
{C51FC577-9269-40D5-B895-4EE0FA38DD73};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{5944E8B3-673E-4570-A83D-F44E3EA913B3};Riau Vésenand;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2559722;1157603;822
{A8B01785-E6F7-4A55-BDF7-00692211AA10};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E4B010DA-3306-4A71-928D-A413A02A4680};Aberenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2711219;1212332;1129
{124623E2-2CDF-400B-9A09-8D155EB78A65};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CAA4DF62-D4C3-472A-979F-60FDF829C0FB};Ri di Sèra;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2689294;1139886;1474
{7CC29723-DABC-4538-B90B-BA2E342CEA71};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{37615310-89AD-41A3-8F01-7BBA1CDDC871};Steinibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2653494;1192302;1159
{689F9F40-4061-4F96-ADE6-0989DBE3BF37};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E51F4327-2EDB-4EB2-A575-A6D365BC59E7};Gamchibach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2625758;1154407;1507
{2B3B66C2-D1C5-4008-BBDE-1883A5B3A485};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{6B9053D8-BC70-45AB-9069-AB99EBDE59A6};Le Tabeillon;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2574745;1237613;831
{DD0E0850-83EA-43DD-88DB-5CDE20F15B31};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{ECF11EC0-161E-4C18-83FF-850ED9AC13E1};Eubach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2705164;1217363;906
{2C384EF1-F79C-4478-A120-F713968A5D0F};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{07BC8BF8-D777-4128-A75F-163767B54111};Ruisseau de l'Areina;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2575491;1177394;662
{EDC2EF3C-C8CE-4CFB-B2EE-16018367468D};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{1CB8BB78-B2A5-4E3A-ACB9-4B1EBD08DA78};La Tinière;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2563306;1139735;715
{A4A8819D-BE27-4248-96CB-B992783C53E2};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{12B62B87-5129-4B30-B83F-F00B4D05C6F0};Le Bied;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2546679;1211511;915
{B9CEEC4D-781C-47A3-9749-618E86ECEC02};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A1C4B0EC-8357-4C61-B411-CDBC4E520A86};Torrent de Merdenson;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2592834;1096043;1987
{79144893-D4E0-4A55-BE1B-93545FA506CA};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{57A817EF-2F05-4A7D-BC61-612C531473C2};Wynigebach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2615960;1218677;506
{D754CE39-7DCF-4738-8A07-9305078AA411};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{87DB28D1-9A6C-4D8B-B558-2C3DFE4DD257};Önz;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2620488;1224356;472
{360087BF-FCAD-4C22-AEE1-F97E0FACD597};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{79462F71-934D-4211-ABC3-C1D505242827};Grossbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2677636;1157260;2479
{05222DD1-DC8F-498F-86C1-F656C7681AD1};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{45056F94-C8D5-4094-8FD9-DD3D64BE50F2};Himmelbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2683428;1259153;417
{31F9606C-C89F-4658-87CC-C27F8F04C70D};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{233C58A6-9A31-4CB5-9641-DC9757373A08};Rychenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2656896;1173885;814
{F853B206-F31C-4849-B1CC-911490F88072};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{429A27AC-2BAA-46D4-80EE-E5591767E17A};Unnerschta;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2640195;1129680;1057
{1A7DED1E-E7B5-42AD-974B-3ACD79FB88E4};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{74273BEA-47A8-404D-B70B-B3C2445693FD};Bärgwasser;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2645788;1128033;1692
{2A2730EB-E578-4A60-ABF7-CEA50F1F9148};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{74273BEA-47A8-404D-B70B-B3C2445693FD};Bärgwasser;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2646802;1128900;1838
{EC2A9BB8-457A-4C86-A198-EA9673F60307};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{BAE2A762-7E04-404A-858D-6B2B71C44D32};Ruisseau d'Oleyres;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2568987;1189796;509
{1281DE10-9172-4EE5-A2BA-9D2BA4287D55};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{EADCD4F6-9B34-4257-8D7A-2CB05A3D59F5};Ruisseau du Péchau;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2565480;1194983;466
{1D9B8DA7-EC1B-4A2A-AAE2-2AC1DAD7DB8B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{5493384D-6069-4DF5-8CA6-313DF98DF14F};Mattbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2735986;1200121;1830
{0E52F491-4098-443E-AB4A-A2D24AA16562};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E75EC51F-CF83-4F54-9552-8206B0E347F4};Steinenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2710833;1251061;660
{C6C4538D-0017-4702-A12A-62B64DD41259};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CCA73C18-2730-4C80-9AE6-A98A57371818};Dorfbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2660236;1238405;517
{9BC13D71-A4FF-4DA4-BA57-A22AE2FECE89};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{5D2A90C6-E00D-4358-B4B5-D9C6FA899E5F};Ri di Laium;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2709403;1143099;933
{6199E364-3726-4473-B84D-2D557BE2532C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{B0A5211B-3B1B-4614-B6D5-F13B19B055CF};Riale di Castello;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2720508;1100840;569
{A58C70E6-C56F-441D-99AC-FD9A73141035};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{B310F402-EF1A-4E94-9162-0D7F039A0D74};Riale d'Agro;offiziell;Italienisch inkl. Lokalsprachen;einfacher Name;;2709063;1128083;1201
{AAE7D9E6-35F2-42EB-ACB1-FB7204C9466E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{BA1BF0A6-5E69-49D8-9D44-4BCC0C2470F3};La Morge;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2590611;1122989;696
{CD13E918-8A55-4D78-B83E-F3C5251DE82B};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F975955C-0BFD-447F-9F82-655CC4154577};Wolfisalpbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2666451;1183880;1709
{568CA0D6-7062-4E15-83C6-E516AD67099A};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{97419D55-1471-4E13-A9B5-CE2547B36711};Giessenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2703924;1235684;504
{195181E5-5AB4-4B2B-AD4A-CAB14A434CC7};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E7F67D6C-E2FB-44EF-B73F-7F1F090570EB};Aare;offiziell;Hochdeutsch inkl. Lokalsprachen;Endonym;{3FD7BECE-FD6B-4857-B0E4-ACCC40B742E4};2634388;1240756;392
{195181E5-5AB4-4B2B-AD4A-CAB14A434CC7};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{7422F00D-4F31-4393-91C4-503F4FD990A2};L'Aar;informell;Franzoesisch inkl. Lokalsprachen;Exonym;{3FD7BECE-FD6B-4857-B0E4-ACCC40B742E4};2634388;1240756;392
{963E53A3-35B0-4548-B624-06EC924A8EC6};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CD8D14A3-3039-4601-8502-5D911AE4FDC7};Ruisseau de la Charrière;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2559523;1165689;856
{4B831206-0F3A-442C-BE2F-FF707F9B1AE8};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{FA2C895A-0706-496E-9737-27284EBA49C9};Ruisseau de Mau Paccot;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2550088;1155860;694
{A6F81917-F916-4D31-B14D-059564002D17};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{728DEA43-0CC3-465D-B6C0-0373F3F4508D};Le Vauban;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2558575;1177627;513
{80E0710D-78CB-4D41-B753-E66E54001926};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{D5F7D62C-9144-48E8-91CB-1EC70314168D};Schlimbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2655486;1192185;1013
{F6D537ED-227A-4987-AC9B-D048AA590A06};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{FF4C589C-1747-4187-9D66-2288B55ED8AF};Ual da Lambegn;offiziell;Rumantsch Grischun inkl. Lokalsprachen;einfacher Name;;2757158;1159418;2398
{4EED1A3D-18F0-4004-861C-C5554A10AA7E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{F7509521-7D45-483A-A764-4F8F78B49E49};Stäfelbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2699762;1183608;2213
{842DA222-686F-44DC-AF7A-75A5D1FF7043};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{014602D8-06C7-4FC0-BA58-D3F1947D93CC};Storcheneggbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2714383;1247255;804
{53311E57-981A-4398-AAA5-BB47FDA5DFC7};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{A6BCB0CF-ADBC-4AC6-A367-481BBB9FB030};Bächlisbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2664611;1159695;2236
{5BF93137-64FD-4D34-8B32-1671C42CA887};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{39ED0B59-374D-42C3-8AF5-F70FD888A92F};Ruppenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2709924;1253065;654
{6DA33E70-EEA7-4311-96D7-194DD1630C4E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{179297F0-1FF7-4744-934A-07075AAFF34C};Schwarzenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2704104;1247538;630
{48BD9E58-4D1B-4608-895E-9D86326AF119};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{FFCA6B51-C274-49B9-BCFB-AA637802B1CD};Fossé des Talons;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2559758;1127963;381
{34138083-B226-4E6B-B4CE-DA2B239C35C4};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{6867656D-33F3-42B2-B1A1-33E9D520AB92};Schlierenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2711152;1216893;944
{E77BB082-AE7E-4680-BB2F-81345DA1374C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{FA44E794-2A2A-4396-9B85-2E83202C78A3};L'Aubonne;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2517018;1153885;643
{4F427654-C8C5-4BA8-8769-23653ADD0468};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{E33BFD7C-5494-4989-9112-DBC8F620E038};Bergalgabach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2762420;1142691;2089
{0559A42F-03AF-48E2-8C1B-D581EBC164B4};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{1DA33AB7-F3E2-48E6-9D59-28A5A1E83D61};Gross Alpbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2784116;1198586;2052
{48101D03-F78D-40D0-ACAF-413ADD840A9C};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{90849074-CC8C-439A-9C53-BC0A3A21C6BD};La Baumine;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2531380;1183619;597
{8E35BEC2-9FDB-4BF0-ACB3-B63EB5116271};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{B7C8C0B6-81A3-44F0-BCC1-079A89143DCD};Ribilochbächli;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2620385;1211665;690
{0919A496-A396-4766-9A16-2B1ECAEF6153};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{D15A52ED-9635-487F-9BA3-85A79D23AB15};Limmernbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2619895;1244930;627
{4161B496-649F-4831-B2A1-CBED580E4B82};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CA46435E-985B-4F2C-BCED-46F92DEABB5D};Rio des Buillets;offiziell;Franzoesisch inkl. Lokalsprachen;einfacher Name;;2573486;1152080;1172
{7A121966-68BD-4B33-B37B-3DB88B427B6E};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{DEEF0B35-FD75-4916-BCF2-C2EE69E7F08A};Feldbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2702027;1232970;418
{2A97C103-4318-4900-97E1-040ED5963DC0};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{B15ADBC4-CA32-450E-A7D8-6B1A926EC2A4};Brunewasser;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2716688;1272427;401
{4810F8C3-8B3A-42AE-8BA7-93456E3139CC};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{CDFE7E4E-B7A0-40FD-851A-85E9F6B60211};Wildbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2703355;1241068;538
{051F3334-0393-47D9-81CF-41563E08B0C6};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{93D679DB-B9D7-4678-BD30-E402892705E4};Wisenbach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2736692;1247892;814
{A0429D3F-EEE7-47C8-BE4F-33C0EE490339};Fliessgewaesser;TLM_FLIESSGEWAESSER;k_W;{1FC8EA05-7669-41DA-B01B-44AF2AD37679};Wüeribach;offiziell;Hochdeutsch inkl. Lokalsprachen;einfacher Name;;2698530;1241892;463
